,date,review,rating,isEdited,userName,title,developerResponse
4743,2021-04-09 11:29:45,진짜 너무 재미있고 꼭 사용해보세요 진심 후화안하고 맨날 들어가게 됨 우리 엄마도 씀 진심임,5,False,새우새우ㅛㅐ우,완전대박,
4744,2021-07-21 08:18:42,안녕하세요 틱톡을 사용하고 있는 유저입니다 제가 편집을하여서 올림니다 저는 편집을기본 1~5시간 이걸림니다 복잡하고 힘든편집은 거의3~5시간이 걸림니다 하지만 사람들의 반응이 기대돼어서 힘들어도 꾹참고 완성하여 올림니다 하지만 처음에는 추천에 떠서 좋았습니다 하지만 점점 떡락이더라고요..? 하지만 그래도 힘네서  편집하여 올렸습니다 하지만 거의 안뜨더라고요..? 그래서 추천을 엄청 적어 봤지만 결론은 싫패였습니다.. 저는 죽어라 편집하여 올려도 결말은 떡락이더라고요..ㅎㅎ,1,False,자고 싶군!,좀 슬프네요..,
4745,2021-06-14 02:33:04,아니 얼마전까지는 안그랬는데 엊그저께 부터 필리핀 사람들만 뜨고 한국사람들을 본적이 없어요 ㅜㅜㅜㅠㅠ 내릴때마다 관심없음 누르기도 힘들어요... 고쳐쥬세요..,3,False,안뇽민지야,틱톡추천에 필리핀 사람들만 떠요 하..,
4746,2021-05-14 23:58:33,"영상을 볼수있는건 좋은데요...가입이 안되여
생일 까지 년도도 맞는데 안되 더리구요..무슨 문제 해결해주세여.지웠다가 다시 깔아도 안되네여.",4,False,김치가 맛있어여,가입이 안되요...,
4747,2021-03-02 05:16:20,추천이 뜨면 재밌게 할수 있는데 추천이 안뜨네요 예전에 추천이 많이 뜰때는 진짜 재밌었는데 요즘은 나무 안뜨네요 이쪽 닉으로 추천이 뜰수있기를 바랍니다 사랑합니다 ^^,5,False,총기스킨,추천이 안떠요..,
4748,2021-03-14 09:07:11,천천히 읽어주세요. 저는 분명히 12세 이상이고 처음에 2007년생이라고 인증을 했는데도 왜 나이제한이 걸려서 계정이 삭제된거죠? 그리고 틱톡이 성인 앱입니까? 계정정지먹어서 인증을 하려는데 왜 갑자기 카드를 보여달라고하죠? 그리고 신분증을 보여달라고하죠 2000 넘게 모은 팔로워들 다 물건너갔잖아요ㅋㅋㅋㅋㅋ 제가 팔로워 얼마나 열심히 모았는지 아세요? 제발 다시 돌려주세요 제 소중한 계정 좀,1,False,헐 넘 좋아용ㅇ,나이제한,
4749,2021-02-11 05:26:20,진짜 너무너무 좋고 재미있는 영상이 많아서 틱톡 덕분에 웃고 사는거 같음 평생 안지울꺼 같음 최근에 다크모드 도 생겨서 너무너무 좋다,5,False,권유민,인생 앱,
4750,2020-11-23 13:53:16,영상이 끝나면 자동으로 다음영상으로 넘어가질수 있는 설정을 만들어주셨으면 좋겠어요 밥먹을때나 손으로 다음영상으로 스크롤 할때가 자주있어서 그런것이있으면 좋을것 같습니다,5,True,✈️뱽기✈️,자동 스크롤,"{'id': 11250628, 'body': '좋은 의견 감사드립니다. 하루빨리 실현할 수 있도록 노력하겠습니다. 감사합니다.', 'modified': '2019-10-15T04:21:24Z'}"
4751,2021-02-09 06:10:17,안녕하세요 전 2018년 부터 쭉 활동을 하고 있었는데 제 계정이 하나가 삭제돼서 따로 만들어서 활동 하고 있었습니다 근데 오늘 제가 틱톡을 들어갔는데 나이가 안됀다고 영구삭제가 됐어요 전 현재 나이 16살인데 왜 삭제 됐는지 모르겠어요 그래서 문의를 넣었어요 꼭 돌여줬으면 좋겠어요,2,False,불쌍한 이 아이,억울해요,
4752,2021-01-30 01:37:26,안녕하세요.. 요즘 만16세미만은 틱톡댓글이 제한되는데 이거 맘대로 바꿀수도 없고 ㅠㅠㅠ 너무 불편하고 싫습니다.. 이러면 사람들이랑 소통도 할수없고 댓글도 달리지 않아서 슬퍼요 ㅠㅠ 댓글제한좀 없애주시면 감사하겠습니다..ㅠㅠ!!,3,False,다빵,댓글제한좀 없애주세요 ㅠㅠㅠㅠ,
4753,2021-01-09 07:00:41,다 좋은데 가끔 영상을 찍을때 틱톡 플레이 버튼이 안눌러지고 눌러서 영상을 찍으면 계속 멈추고 ;;; 이게 틱톡 오류인지 제 폰 오류인지 모르겠지만 만일 틱톡 오류라면 고쳐주세요 ㅠㅠ,4,False,아이 참 왜이래,다 좋은데...,
4754,2020-12-09 05:17:10,아니 틱톡틱톡 제가예전에 엄청좋아했어요 그런데 말실수 하나해서 진심으로 잘못했다고 죄송하다고 노래부르냐노래부르냐 노래부르는거처럼 계속 사과문과 죄송합니다 올렸는데 먼개솔이냐며 그러다라고요빡쳐서 틱톡접고 엄청울었습니다. 틱톡이 사람을 쓰레기로 만드는거 같네요. 이건 내 객관적인 생각입니다,1,False,틱톡땜에 빡친년,ㅎ... 진짜 이거땜에 빡쳐서 적음,
4755,2020-12-08 04:42:10,안녕하세요 틱톡하고 있는 한 학생입니다! 제가 가이드 라인 위반늘 한5번 정도 당해서.. 불편해서 리뷰를 씁니다! 제가 뭐 영상 올리지도 않았고 그냥 사람들이 팔로우 보낸거 받아주기만 했는데 깁자기 영정 막었어요 ㅠㅠ 다시 복구하면 감사하겠습니다!,1,False,관리자 일 똑디해^,부탁 드릴게요 ㅠㅠ,
4756,2020-09-30 13:53:40,"저 생일하라고뜨길래 걍 올리고 내리면서 아무거나 했는데 계정이 삭제됐어요..
제발 복구 해주세요",5,False,아니 별명이 다 사용중이야,계정복구좀요..,
4757,2020-10-03 04:45:23,원래 아이패드를 거꾸로 들면 거꾸로 돌아가서 화면이 위아래가 정위치가 되었었는데 왜 이제 안되나요?ㅜㅜ 충전하면서 사용하고 싶은데 다시 되게 해주세요....,4,False,히리히리,아이패드에서 거꾸로 지원,
4758,2020-10-01 05:03:08,"틱톡 왜 이렇게 변했나요? 갑자기 계정삭제를 하시면 
계정이 없어졌는데 갑자기 15세로 바뀌고 애초에 미리 공지를 주셨으면 그나마 괜찮은데 정말 왜 이렇게 바뀌었는지 이상하네요...",3,False,고예즨,왜 바뀌었나요...?,
4759,2020-09-21 10:29:22,"틱톡엔 여러분야의 좋은 영상도 많구 ,, 관리자님께서 추천도 잘띄워주셔서 너무 조은것 가타여💖 틱톡 사랑합니다어❤️",5,False,효효hyohyo,개좋아여,
4760,2020-09-09 13:35:31,제 영상에 제가 댓글 달았는데 왜 다른 사람한테 안보이는 건지 ... 욕 한마디도 안했어요 엉엉 ㅠㅠ 왜 이래요 고쳐주세요,5,False,산뿡,댓글,
4761,2020-06-13 07:09:29,"재밌고 시간떼우기 좋은데 추천이 안떠요 
유명한 사람들만 추천뜨고 .. 어떤짓을 해야 추천에 뜨는거죠?????",5,False,추천뜨게 해주셈,추천뜨는 기준이 뭐에요 ??,
4762,2020-08-29 16:21:02,"얼마 전까지 본계와 부계를 같이 사용하던 사람입니다.하지만 오늘 부계에 들어가고 다시 본계에 들어갈려고 하자 갑자기 계정 업데이트가 뜨길레 전번을 입력해 보았습니다.하지만 이미 임력된 번호라고 뜨길레 이메일을 쳐 보았지만 이미 임력된 번호라고 계속 떠요,,정말 어떡해야 할까요...이 문제 빨리 고쳐주세요 계정 업데이트 안해도 되니깐 빨리 없에 주세요.",2,False,촴취,계정 업데이트,
4763,2020-07-16 13:20:17,제가 틱톡계정이 있는데 지금 폰을 바꾸면서 유심도 똑같은데 다시 깔았더니 같은계정으로 로그인이 안되요 어떻게 해야 할까요 ㅜ,3,False,지련 08,계정복구 못하나요?,
4764,2020-07-09 10:29:15,4년 전부터 저는 틱톡을 했습니다.. 생각보다 꽤 많은 팔로워들을 모으기도 했습니다. 하지만 최근에 틱톡이 중국 정부와 연결이 되어 있어 개인정보가 다 유출이 된다는 것을 알게 되었습니다. 그래서 서슴없이 지웠구요. 그런데 굉장히 좋아했고 즐겨했던 앱이라 틱톡 없이 생활을 하려니 많이 허전하더라고요. 최대한 빠른 시일내에 좋은 소식을 들을 수 있기를 바랍니다.,1,False,뻥뻥웅ㅇ얼룰ㄹ,기다릴게요.,
4765,2020-07-02 20:57:48,1달 전에는 됐었는데 갑자기 안떠요 특히 다크모드는 어디서도 볼수가없어요 이거 왜 이러는지 알수있나요? 재 주변 사람들은 다 정상인데 저만 메신저 하고 다크모드가 없어요 빠른 답변 부탁드립니다,3,False,Hanna929,메신저&다크모드가 안돼요..,
4766,2020-07-01 09:24:07,"광고도 너무 많고 
개인정보 유출이 너무 문제에요.",1,False,과일 과일,..,
4767,2020-06-07 04:10:53,계정 삭제하고싶은데 잃어버린 계정이라서 삭제를 할수가없어요.. 적어도 4개월이상 활동안한 계정들은 다 삭제해주시면 안되나요..?,5,False,ㅋㅇㅎㄹ료,계정 삭제하고싶은데 잃어버린 계정이라서 삭제를 할수가없어요.. 적어도 4개월이상 활동안한 계정들은 다 삭제해주시면 안되나요..?,
4768,2020-05-28 12:38:29,안녕하세여  틱톡 진짜 페북을 보는것 같아서 좋아요 그리고 넘나 제밌고 맨날봐요 앞으로도 즐거운 틱톡 만들어 주세요^^,5,True,김 밥 버엌,틱톡짱,"{'id': 13574058, 'body': '높은 평점을 주셔서 감사합니다. 틱톡은 더 많은 사용자들께 더 나은 경험을 선사할 수 있도록 더욱 노력하겠습니다.', 'modified': '2020-02-19T06:44:36Z'}"
4769,2020-06-02 06:04:15,"틱톡 운영자님 요즘 틱톡에 드라마나 예능 등 영상을 불법다운해서 출처도 남기지 않고,또 영상을 제작한 사람에게 동의도 구하지 않고 영상을 올리는 사람들이 많아졌습니다 이런 행동들은 저작권 침해에 속하므로 영상을 내리거나 처벌을 받아야 합니다 신고를 해도 커뮤니티를 위반하지 않았다고 그냥 넘겨주시는데 그러면 안됩니다 업데이트를 해서 이점들을 고쳐주셨으면 좋겠습니다",1,False,로겇,저작권 침해,
4770,2020-04-13 09:06:37,안녕하세요...저는 틱톡을 하고있는 틱톡커입니다.처음에친구추천으로했는데 너무 재밌었습니다.,5,False,틱토옥커,리뷰,
4771,2020-04-21 11:06:57,진짜 다 좋아요❤️ 제가 3년째 틱톡하고 있어용 립스틱이랑 파운데이션 보정나와서 겁나 좋아했는데 다시 사라졌네요..다시 넣어주시면 안될까요??ㅜㅜㅜㅜ,4,False,조여원,보정돌려주세요ㅜㅜ,
4772,2020-04-16 05:08:15,너무 재밌고 좋은데 요즘 너무 아이돌 영상 편집한것만 나와서 볼께 없어요ㅠㅠ 추천에 아이돌 영상 좀 그만 띄워 주세요ㅠㅠ 제발요ㅜ 꼭 부탁드립니다,4,False,가나다라ㅏ마마나,꼭 봐주세요,
4773,2020-03-26 10:24:09,그 제가 틱톡앱을 가장 즐겨하는데 가끔 오류가있네요 ㅠㅠ 팔로잉에 옛날영상만 떠서 소통을할수가없어요 ㅠㅠ 그점만 고쳐주세여 ㅠㅠ,5,False,꼬물임,오류,
4774,2020-03-24 02:18:09,"업데이트 2번이나 해봤는데 안돼요 ㅠㅠㅠㅠㅠ 
보정도 새로 나왔고 인ㅇ타랑 비슷하게 변했다고 하는데...... 업데이트 2번이나 했는데 왜 안될까요",5,False,"---------.....------ ,'",저는 왜 업데이트가 안될까요,
4775,2020-01-28 06:36:30,혹시 mv 촬영이 15초 옆에 안뜨는데 어떻게 해야하조 ㅠㅠ? 업데이트를 해도 안뜨고 지웠다가 깔아도 안되는데..,5,False,ㅡㅎ그흐극ㅎ,ㅜㅜ,
4776,2020-03-08 23:12:43,"안녕하세요 저번에도 비슷한 리뷰를 남겼던 사람입니다.저번엔 해킹을 못잡고있었는데 최근에 보니,아이폰12,1 이 로그인 되어있다고 뜨네요;;..이것때매 힘드니까 빨리 잡거나 고쳐주시길 바랍니다.인기도 없고 그런데,왜 계속 그런가요?고쳐주세요.",1,False,ㅎㅈ🧸,꼭 봐주세요 계속 로그인 되네요..어이가 없어서..,"{'id': 13956216, 'body': '불편을 끼쳐 드려 죄송합니다. 해당문제는 앱 내에서 피드백을 보내주실 수 있습니다. 문제에 대한 자세한 설명과 해당 화면의 캡처들을 제공해 주시면 저희가 빨리 확인하겠습니다.\n피드백 보내는 방법: 프로필 페이지-우측 상단 아이콘-개인 정보 및 설정-문제 신고', 'modified': '2020-03-10T07:36:44Z'}"
4777,2020-03-01 07:39:14,"영상을 올리면 올렸다곤 뜨는데 다른 사람한테는 아예 안보이거든요ㅜㅠㅠㅠㅜ 영상 다시 올리기를 몇번이나 해도 똑같고 틱톡을 지웠다가 다시 깔아봐도 안 올라가요ㅜㅠㅠ 이게 오류여서 그런건지 아니면 뭐가 잘못된건지 모르겠어요,,",3,False,흙흑흑ㄹ,"영상이 안 올라가요,,,",
4778,2019-12-31 23:12:34,아니 오늘 틱톡좀 찍을라고 틱톡에 들어갔더니 계정 하나가 사라진거 있죠? 그 계정이 본계라서 팔로워 수가 250명 정도였는데 계정은 남아있는데 제가 그계정으로 전환을 못하겠어요!!,4,False,아라곤듀,이거 왜이래요???,
4779,2020-01-07 07:23:38,안녕십니까 저는 틱톡을 하다가 이 사건으로 인해 틱톡을 그만둔 사람 입니다.저도 이 사건이 어떻게 된건진 모르겠지만 저희 틱톡 아이디를 구글에 치면 저희 영상들과 저희가 삭제 했던 사진 영상들이 다 뜨고 개인 정보가 유출이 되는것 같습니다.(아이디를 쳐도 안나오는 사람도 있음)그러나 대부분 사람들이 아이디를 치면 나옵니다.이 사건 어떻게 된건지 알려주시면 감사하겠고 이 사건 해결해주십시오.감사합니다.,2,False,규린귤귤,틱톡 관리자분 보세요,
4780,2019-12-16 06:00:55,요즘 틱톡에서 제페토가 너무 많이떠서 이게 틱톡인지 제페토인지 모르겠어요ㅜ 제페토도 틱톡처럼 업데이트가 됐다던데 틱톡에 제페토를 올리고 피해자 코스프레를 하는 사람들이 많아진거 같아요,5,False,알라랄ㄹ,제페토 너무 많아요ㅜ,
4781,2019-12-29 10:36:37,"물결 다시 원래대로 하면 안될까요? 물결이 요즘에 잘된다고 생각하는데 그것때문에 화질이 떨어지구요.. 
그리고 또 만19세 미만이 술먹고 담배 피고 문신하는거 자랑하는게 좀 어린애들이 보기에 안좋은것 같은데
올리면 커뮤니티 위반으로 해주시면 안될까요..
보기 불편해요",2,False,"::::"":"""":",물결,
4782,2019-11-25 09:34:50,"정말정말 재밌게 잘 보고 있습니다!!
시간 가는줄 모르고 계속 봅니다 ㅋㅋㅋ
틱톡 흥해라!!!",5,False,뚜허,아니?? 너무 재밌잖아!!,
4783,2019-12-08 15:52:39,"다른 ㅈㅍㅌ라는 게임이 추천에 너무 뜹니다.
이걸로 이게 틱톡인지 ㅈㅍㅌ라는게임인지 구분이안가고요.
이걸로 어떻게 할수있는상황은 아니지만 ㅈㅍㅌ가 추천에 뜨는것을 줄여주세요. 저도 왠만하면 안그러는데 진짜 많이 올라옵니다.",3,False,아안녀엉하세요오,타겜관련,
4784,2019-12-08 14:01:26,제가 틱톡을 2년 반 가까이 했습니다. 이런적은 처음인데 제가 계정이 여러게 입니다 전화번호 계정으로 연결시키려고 생년월일을 치라고 해서 했습니다 그런데 틱톡을 사용할 권한이 없는 것 같다고 떳 습니다 틱톡은 나이만 된다면 모두 사용할 권리가 있는거잖아요. 이게 오류인지는 모르겠지만..,2,False,아인잉뀨,";,","{'id': 12288347, 'body': '불편을 끼쳐 드려 죄송합니다. 해당문제는 앱 내에서 피드백을 보내주실 수 있습니다. 문제에 대한 자세한 설명과 해당 화면의 캡처들을 제공해 주시면 저희가 빨리 확인하겠습니다.\n피드백 보내는 방법: 프로필 페이지-우측 상단 아이콘-개인 정보 및 설정-문제 신고', 'modified': '2019-12-09T09:37:11Z'}"
4785,2019-11-30 07:22:50,"저는 작년부터 1년 넘게 사용하던계정이 날라갔습니다.
틱톡을 접속하니 로그인 만료라고 떠서 다시 로그인을 하라고 하더군요. 근데 무슨앱으로 로그인을 했는지 생각이안나서 하나씩 다 해보았습니다. 근데 전 계정은 안나오고 다 새로운계정만 생겨서 11월 28일날 날라간 계정을 지금까지 찾지 못하고 있습니다. 정말 아끼는 계정인데 다시 찾을 수 있나요...?",2,False,별명이요 nick name이요,1년 넘게 사용하던 계정이 날라갔어요 ;,"{'id': 12138081, 'body': '혹시 TikTok을 이용하시면서 어떤 불편한 점이 있으신가요? 만약 불편한 점이 있으신다면 TikTok 내부에서 피드백을 보내주십시오! 저희가 최대한 빨리 도움드리겠습니다.\n피드백 보내는 방법: 프로필 페이지-우측 상단 아이콘-개인 정보 및 설정-피드백 보내기', 'modified': '2019-12-01T05:51:56Z'}"
4786,2019-11-27 16:54:37,답장도 하지 않고 문제 해결도 하지 않는 피드백은 왜 존재하는거죠? 여러번 신고와 문제접수를 해도 답변조차 받지못해 여기에 남깁니다. 어느순간부터 팔로우한 틱톡커들의 영상이 시간에 상관없이 맘대로 뜹니다. 또한 팔로우한 틱톡커들의 최신영상이 뜨지않아서 매번 따로 확인일 해야합니다. 팔로우의 기능이 좋아하는 틱톡커들을 모아서 보고 또 새로운 영상을 별도로 찾지않게하기 위함인데 그 역할을 전혀 하지못하고 있네요..;;; 제발 해결과 답장 부탁합니다.,1,False,코코몽주,피드백,"{'id': 12116944, 'body': '불편을 끼쳐 드려 죄송합니다. 해당문제는 앱 내에서 피드백을 보내주실 수 있습니다. 문제에 대한 자세한 설명과 해당 화면의 캡처들을 제공해 주시면 저희가 빨리 확인하겠습니다.\n피드백 보내는 방법: 프로필 페이지-우측 상단 아이콘-개인 정보 및 설정-문제 신고', 'modified': '2019-11-29T07:54:49Z'}"
4787,2019-04-25 08:37:11,조금 광고가 있지만 그래도꿀잼!❤️유튜브 많이봤는데 요즘은 틱톡을 많이봐요!❤️❤️❤️❤️❤️별만ㄱ주고싶다!!!!❤️❤️❤️❤️,5,False,틱톡커 퓨랑,진짜꿀잼!!!,
4788,2019-11-16 08:39:20,틱톡을 보려고 했는데 소리가 안 들려요 ㅠㅠ 제 핸드폰이 이상한 건가 생각해서 유튜브나 페이스북으로도 동영상을 틀어봤지만 다른건 다 잘나는데 틱톡만 그래요 !! 제가 앱을 삭제했다 다시 깔아도 봤지만 계속 그럽니다 ㅠㅠㅠ,3,False,시즌2 소설책 나와랏,틱톡 동영상에서 소리가 안 나요 ..,
4789,2019-11-10 09:07:52,"좋긴한데 어린아이들이 보기 부적절한 광고나 영상이 나와 위험한 감이 없지,않고 미성년자가 술담배를 하는것을 추천 띄워 어린친구들에게 괜찮은듯 멋있는듯한 심리를 심어주지 않았으면 합니다.",3,False,맨소르,좋긴한데,"{'id': 11763454, 'body': '불편을 끼쳐 드려 죄송합니다. 앱 내에서 피드백(개인 홈페이지-우측 상단•••-설정-문제 피드백)을 보내주실 수 있습니다. 틱톡은 여러분의 피드백 하나하나를 중요시합니다. 감사합니다.\n', 'modified': '2019-11-11T04:40:11Z'}"
4790,2019-10-24 11:26:56,제가 틱톡 진짜 잘 하고 있다가 갑자기 팔로잉 영상에 오래된 영상들만 계속 뜨는데 어떻게 해야되나요.. 지웠다가 깔아도 그대로인데..,4,False,틱톡커 틱톡커,팔로잉 영상에 예전 영상만 떠요.,
4791,2019-08-30 15:23:24,"영상에 해시태그를 넣고 올리면 예전에는 그 해시태그에 최근 게시물에 제 영상이 업로드 됬었는데 요즘따라 제가 해시태그를 달아도 그 해시태그에 최근 영상에 제 영상이 뜨지 않아요 ,, 계속 올려봐도 어떤 해시태그든 절대 제 영상이 그 해시태그에 최근영상에 업로드 되어있지 않아요,, 그 부분을 피드백해서 보내도 아직 답장도 없고요. 틱톡을 좋아하고 애용하는데 요즘 이 문제때문에 스트레스에요, 이 문제를 빨리 복구해주셨으면 좋겠습니다.",3,False,BB_YSH,해시태그,"{'id': 10443489, 'body': '불편을 끼쳐 드려 죄송합니다. 불편하시겠지만 앱 내에서 피드백을 보내주실 수 있습니다. 틱톡은 여러분의 피드백을 가장 중요하게 생각합니다. 여러분의 목소리를 기다리고 있겠습니다.\n피드백 보내는 방법: 프로필 페이지-우측 상단 아이콘-개인 정보 및 설정 피드백 보내기', 'modified': '2019-08-31T03:58:04Z'}"
4792,2019-08-24 16:58:20,"틱톡 다 좋아요 재밌게 잘 하고 있구요 ! 근데 제가 틱톡 mv 뮤비를 만들고 싶은데 길게 눌러서 촬영 옆에 mv 이게 있어야 되는데 없더라구요 ㅠㅠ 업데이트를 꾸준히 해도 없는데 뭐 어떻게 해야 될까요 ,,,!!",3,False,시은꿍이,안녕하세요 !,
4793,2019-07-15 12:43:15,아니 어떻게 아무런 노력도 하지않으신 분들에게도 1분권한을 주죠??1분권한 얻으려고 힘들게 아이디어 짜서 팔 늘리면 뭐하냐고요 ㅋ솔까 300까진 괜찮은데 0은 아니지 않나요?;;정말 전 많이 실망했습니다.다시 300안넘는 사람들은 1분권한 못 쓰게 해주세요.,2,False,ㅏ뉴아뉴넌ㄴ,바꾸주세요,
4794,2019-07-09 13:02:43,봤던영상을 또보고싶은데 찾기가 어려워서 전에 봤던영상을볼수있음 좋겠어요!!ㅠㅠ(지금도넘날좋단점은 있지마세요!!),4,False,꼬마예원,틱톡업그레이드,
4795,2019-06-11 12:30:38,제가 계정이 두개인데 부계정을 최근에 쓰고있었어요 근데 몇일전 본계정으로 들어가는 창이 안뜨길래 나중에 뜨겠지 하고 지나가고 이번에 창이 떳나 하고 들어갔는데 본계정이 사라졌네요 뭐죠 삭제한적도 없고 부계정으로 제 본계 들어가면 삭제되지도 않았는데 왜 이러죠 틱톡 요즘 왜 그럴까요 빨리 고쳐주시고 제 본계정 찾으려고 예전에 본계정을 페이스북으로 로그인해서 페북으로 로그인을 다시 해봤는데 안되고 새 계정만 생기고 왜 이러죠 짜증나네요 제 계정 좀 찾아주세요,2,False,sh***8120,바라는 점,"{'id': 9123196, 'body': '안녕하세요, 불편을 끼쳐 드려 죄송합니다. 저희 앱을 이용하실 때 불편한 점이 있으시면 앱 내에서 피드백(개인 홈페이지-우측 상단•••-문제 피드백)을 보내주실 수 있습니다. 틱톡은 여러분의 피드백 하나하나를 중요시합니다. 감사합니다.', 'modified': '2019-06-12T04:29:29Z'}"
4796,2019-05-04 12:33:02,다 좋은데요!글 쓰려고 하는데 수정이 안되서 쓰지 못했어요 ㅠㅠ 저장해서 올리려고 하면 워터마크?? 같이 올라가더라구요 ㅜ 수정기능이 있었으면 좋겠어요!,4,False,긔년,수정 기능좀요 ㅠㅠ,
4797,2018-09-16 05:33:19,"넘겨보는재미 영상 찍는 재미가 있네요><
전국적으로 뻗어나가 유명인도 생기고 좋네요!ㅎ
파티도 생기고... 나도 빨리 틱톡파티 가고싶다~ㅠㅋ",5,False,Titanium9,재미있어요!,
4798,2019-02-18 14:07:17,정말 틱톡이 있어서 너무 재밌었어요..근데 제다 실수로 삭제할 계정에서 삭제를 못 하고 넘어간거에여!! 그래서 그 계정을 삭제하고 싶은데 ㅠㅠ 어떻게 하죠? 그때 썼던 그 비번이랑 그런 방식은 기억 나지 않아요 ㅠㅠㅠㅠㅠㅠㅠㅠ,4,False,엔진퍼오오오스,ㅠㅠ도와쥬세요 ㅠㅠ,
4799,2019-01-12 12:01:02,이 앱 너무 좋은데 제가 원래 musically 유전데 로그아웃해버리니깐 다시 로그인을 못하네여? ㅎㅎㅎ 어떤장법을써도 ...migration 까지 다해봤는데 안되네욯ㅎㅎ 전화번호로 로그인하는거좀 없애주세여;;;,2,False,어이가읎당,내계정 ㅠㅠ,
4800,2023-08-09 04:26:29,"진짜진짜 이거 쉴때 누워서 보면 시간이 순삭됨..
진짜 다 완벽해서 뭐라 할말도 없음 그냥 깔아보세요",5,False,단나쨩,징짜 굳ㄷ,
4801,2018-05-31 20:20:05,"진지하게 유튜브 광고에서 적당히 보고 싶어요 진짜,,, 그렇다고 틱톡광고 때문에 레드인가 뭔가 하는 거 사기엔 돈 아깝고 제발 안 보는 것까지는 안 바랄게   제발 적당히 제발 제발 제발 진심 제발 적당히 좀 보게 해주세요 진심 부탁 좀 할게요;;; 노이로제 걸릴 것 같아요  아무리 홍보한다고 해도 이건 좀;; 유튜브 광고 10개 중에서 8개가 틱톡광고인데 너무하다는 생각 안 드시나요????????? 사람이 머리가 있으면 생각을 좀 해보세요ㅋ 다른사람 피해주면서까지 홍보하고 싶으세요? 글레같은 년놈들 그만 좀 보게 해주세요 줫같으니까 ㅋㅋ;;",1,False,냐하하라라하하하하,진심 진짜 리얼로 진지하게 관리자님,
4802,2023-10-04 11:01:47,너무 너무 재미있고 한데 즐겨 찾기가 없어요..제발 복구 해주세요,4,False,꾸에에엑ㄱ,아 진짜로..,
4803,2023-07-26 15:40:06,제발 전계정 삭제 하게 해주세요 지금 몇 번이나 신고 넣었는데도 안돼요 제발 삭제 좀 시켜주세요 진짜 제발요 신고 넣으면 계정 삭제 좀 되게 해주세요,5,False,바강느ㅜ나너누주지지집,제발 좀 봐주세요,
4804,2023-07-25 09:11:15,"너무 재밌고 , 시간 가는줄 몰라요 ㅎ 그리고 초밥이🍣 틱톡 계정 팔로우 많이 해주세요 ㅎ",5,False,틱톡 👍🏻,틱톡,
4805,2023-02-25 21:57:54,제가 틱톡 하는데 얼시구? 이게 뭐야?? 이거이거 기능도 많이 생기고 생긴거도 바뀌고 이거 증말로 대단하다 진짜,5,False,잘 만든사람,이야 틱톡 성장 좀 했구나??,
4806,2023-06-04 05:09:29,"틱톡을 깔자 마자 자꾸 튕겨요…전원을 꺼보고도 그랬는데 예전에 저장공간 없던 적에도 튕기지는 않았는데 왜 이러죠..이건 오히려 틱톡에
손해만 있으니 얼릉 고쳐주시길..",2,False,카르시타나,앱이 튕겨요,
4807,2022-10-02 10:59:00,팔로우랑 맞팔이 안 되는 오류가 있나요?ㅠ 다른 계정은 다 되는데 몇주동안 맞팔이 안되서 불편해요 ㅠ 고쳐주세용!!,5,False,젬 모으기 힘들어요 ㅜ,팔로워 오류,
4808,2022-05-02 12:19:36,"내가 궁금한 걸 알 수 있고,이걸 보면서 다른 사람들의 취미도 알 수 있어서 좋고,재미있고,질리지 않는다.",5,False,ㅎ요오융ㅍㅇㅍ우언,좋음,
4809,2022-08-06 15:04:56,좋아요 일정 수 넘었는데 리워드 받게끔 좋아요 수 늘어나는 시스템이 개늦어서 3991개까지 왔는데 12시 지나서 원래 받을 수 있었던 리워드 못 받았어요 진짜 욕나오네 ㅎㅎ...;,3,False,뾰뺩,아니 리워드 어케 좀 고쳐봐요,
4810,2022-04-03 05:32:04,관리자님 계정 몇개 만들수 있어요? 제가 2개 정도 만들었거든요? 한 개 더 만들려고 하는데 안 만들어져요,5,False,린언니,나 관리자님 이거 꼭 읽어주세요!,
4811,2021-12-13 06:35:22,"얼굴 늘어지는 현상 없애주세요..제발
원래는 얼굴 늘어짐 현상 없었는데 생겨서 빨리 이 부분 좀 어떡게 해주세요",5,False,choi jye,티그도그 사랑해요,
4812,2022-01-11 01:00:56,제가 틱톡에 영상을 올렸는데 갑자기 그 다음날 이 계정이 사라져서 이 영상을 지울수가 없습니다 진짜 꼭 지워야하는데 방법이 없습니다 비번은 기억이 안나고 아이디만 알고있는데 복구 방법이 없습니다 진짜 꼭 지워야 하는데 복구방법좀 알려주세요,3,False,제발 복구방법,복구방법이 없다.,
4813,2021-10-12 21:28:42,잘생겻어요❤️ 지ㄴ짜 틱톡 하루에 계속 보고 이써요 근데 제꺼 추천을 안띄어 주세요 나빠요 이제 꼭 띄워 주세용❤️,5,False,섹희미,관리자님,
4814,2021-06-17 10:07:55,남친언급했던 제목이 대박났었는데 헤어지니까 지우기도 뭐하고... 제목 수정기능 생겼으면 좋겠어요,5,False,진하링,틱톡 제목 수정기능좀 생기게 해쥬세요ㅠㅠㅠㅠㅠㅠㅠ,
