,Unnamed: 0,date,developerResponse,review,rating,isEdited,title
1381,1381,2022-09-15 09:41:46,,더 많은 가게가 있었으면 좋겠습니다.,5,False,진허우가 주문이 안되네요.
1382,1382,2023-04-15 03:51:00,"{'id': 35996176, 'body': '안녕하세요, 쿠팡이츠 입니다.\r\n \r\n먼저 쿠팡이츠 APP을 이용하시는 과정에 불편을 드리게 된 점 사과 말씀 드립니다. \r\n \r\nAPP 사용 시 개선이 필요한 점에 대하여 말씀하여 주신 고객님의 의견을 담당 부서로 공유하여 점검하며 보다 편리한 APP으로 이용하실 수 있도록 개선해 나가겠습니다.\r\n \r\n앞으로도 많은 관심 부탁 드립니다.\r\n \r\n감사합니다. \r\n \r\n- 쿠팡이츠 드림 -', 'modified': '2023-04-17T08:43:04Z'}","집 주소를 변경했는데, 
변경된 집주소가 아니라, 예전에 주문했던 주소로 배달이 되었네요.
다시 한번 확인 안한 주문자도 잘못이지만,
시스템적으로 배송지 오주문을 방지하는 장치가 절실합니다",1,False,최종 컨펌 직전에 배달주소를 다시 한번 보여줘야죠
1383,1383,2022-08-24 09:14:36,,음식 메뉴 사진이 전면에 나오니 너무 음식이 맛나보여서 더 잘 시키게 되요,5,False,쿠팡이츠 좋아요
1384,1384,2021-08-27 08:05:32,,배달도 빠르고 보기도 편해서 자주 쓰고 있습니다 ㅎㅎㅎ 쿠폰 많이 뿌려주세용,5,False,쿠팡이츠 애용합니다
1385,1385,2022-08-01 09:56:23,,어플 자체는 너무 좋은데 자동차로 배달해주시는 기사님 만나면 천천히 주차장에 주차도 하고 5분이면 올 거리를 15분에 걸려서 오셔서 음식을 너무 늦게 받게 돼요 면 시킨게 다 불어서 오네요 ㅜ,1,False,앱 자체는 좋은데
1386,1386,2022-02-19 14:32:40,,"주소 잘못선택으로 주문하자마자 바로 변경요청했는데 배달지 3km미만인데   안해주더라구요 이부분에서 저의 불찰이니깐 이해하겠는데 안된다고 문자와서 다시
전화해서그럼 잘못된 배달이니깐 폐기하거나  배달하지말라고 했는데 그냥 무시하고 배달하는경우는 뭔가요?",1,False,저의 불찰맞는데 이게맞나요?
1387,1387,2021-07-19 09:34:04,,완전 좋아서 어플후기보는데 안좋은 후기가 많네요.. 저희동네는 좋았어요 배달.. 배민보다 훨 나아요..,5,False,엥
1388,1388,2021-03-06 02:19:17,,심플하고 사용자 편의를 최고의 가치로 여기는 지구 최강의 앱서비스!,5,False,배달 애플리케이션 중 최고!!
1389,1389,2021-04-09 13:44:36,,"불금 제일 피크 시간대에 점주, 라이더, 고객 다 피해봤네요 쿠폰이벤트로 처음 깔았고 배달빠르다길래 이제 옮기나 싶었는데 서버오류.... 아직은 배민에서 옮길때가 아닌가봐요. 좀 더 서버 가다듬길",1,False,보상을 제대로 해줘야할것같네요.
1390,1390,2021-02-14 04:58:57,,"빠른 배달, 다룬 곳에서 주문했었는데 요즘 여기서 자주 이용하고 있네요~~",5,False,좋아요...^^
1391,1391,2020-09-12 05:25:48,,배민은 뭐 시켰다 하면 한시간은 기분인데 쿠팡잇츠는 거의 30분 안에 오네요~,5,False,배민의 시대가 저물어가는구나...
1392,1392,2021-02-13 12:29:41,,배달 완료 떴는데 집 앞에 안옴->고객센터에 전화했더니 정정배달 중이니 기다려 달라->다시 기다려도 안와서 취소..이 과정이 1시간 30분 걸렸는데 아무런 보상도 없고 마지막 문자에는 죄송하다는 말 한마디가 없네요. 쿠팡이츠만 썼는데 오늘부로 안쓰려고요. 쿠팡이츠 덕분에 이 시간에 아무것도 못먹고 있습니다.,1,False,1시간 30분 기다렸는데 배달 안오고 아무 보상 안해줌
1393,1393,2020-12-13 10:27:10,,빨리먹을려고 시켰다가 1시간 20분기다려서 먹었네요...ㅋ음식시켰는데기사배정도안되고 도착시간지나도 안오길래 매장에 전화하니까 음식은나왔는대 기사배정이안되서 자기들도 고객센터에 계속전화중이라고 하더라구요? 하...진짜 짜증나는데 매장분들의 잘못은아니니까 여기에 리뷰남겨요,1,False,배달기사배정오류
1394,1394,2020-10-04 12:18:13,,비비큐 8천원 할인된다고 해서 배민 쓰다가 이제 쿠팡이츠로 바꿔볼까하고 개인정보 다 등록하고 앱 깔앗음 첫구매 8천원 비비큐 할인 받을랴고 비비큐 검색 했는데 안뜸ㅋㅋㅋ고객센터 전화해보니 집근처 비비큐들이 쿠팡이츠 앱을 안써서 안뜬다고함ㅋㅋ유리집 근처 4키로 이내 음식점만 뜬다고 함 그래서 우리집 근처 4키로 이내 비비큐 검색해보니 14개나 뜸ㅋㅋ14개중 비비큐매장 한개도 쿠팡이츠를 이용하는데 없음ㅋㅋ그니까 극소수ㅋㅋ비비큐만 등록해놓고 할인해준다고 하면서 앱부터 깔게하는거임 참고로 수원지역임 혹시 몰라서 수원 전지역 주소 변경해서 검색해봤는데 수원지역 비비큐 할인되는데 단 한군데도 없음ㅋㅋㅋㅋㅋㅋㅋㅋ낚시~,1,False,이거 약간 낚시임
1395,1395,2020-07-21 03:34:27,,뭐 바꾼것도 없는데 카테고리나 메뉴 설정등 영어로 바껴서 한영혼용되서 나옴. 업데이트해도 그대로.,5,False,갑자기 영어로 바뀜
1396,1396,2020-05-03 02:44:44,,"별5개 드려야 올라올수있을거같아서 5개 드려요
노원구도 추가해주시면 안될까요?",5,False,음
1397,1397,2019-07-14 06:53:55,"{'id': 9735929, 'body': '고객님, 주문하신 음식을 빨리 받으셨다니 다행이네요. 앞으로도 계속 로켓배달해 드리도록 하겠습니다!', 'modified': '2019-07-19T00:42:13Z'}",진짜 빨리와요! 지점들도 빠른 속도로 많아지네요! 열일하시는 게 느껴집니다 ㅎㅎ,5,False,타사 배달시간의 반
1398,1398,2023-03-27 02:47:13,"{'id': 35651400, 'body': '안녕하세요, 쿠팡이츠 입니다.\r\n\r\n먼저, 이용에 불편을 드려 죄송합니다. \r\n\r\n보다 다양한 결제수단을 선택하여 이용하실 수 있는 방안에 대해서는 담당부서로 전달하며 개선될 수 있도록 노력하겠습니다. \r\n\r\n오늘도 행복한 하루가 되길 바라겠습니다.\r\n감사합니다. \r\n\r\n- 쿠팡이츠 드림 - ', 'modified': '2023-03-29T08:35:27Z'}",결제수단좀 다른결제 해서 등록되어있는 카드가 아닌 다른카드도 좀 결제할수 있게 해주세요;;,5,False,결제수단
1399,1399,2023-02-16 04:16:54,"{'id': 34962282, 'body': '안녕하세요, 쿠팡이츠 입니다.\r\n\r\n쿠팡이츠는 한층 더 강화된 서비스를 제공하며, 원하는 음식을 언제 어디서든 빠르게 안전하게 배달함으로써 고객만족을 선사하기 위해 노력하고 있습니다. \r\n\r\n고객님의 소중한 응원을 발판 삼아 고객님들께서 원하는 가치를 고민하여 보답하겠습니다. \r\n\r\n앞으로도 많은 관심과 이용 부탁 드립니다. \r\n건강 조심하시고 매일 매일 행복하세요\r\n\r\n감사합니다. \r\n\r\n- 쿠팡이츠 드림 - ', 'modified': '2023-02-20T07:42:45Z'}",제 햄버거 따뜻하게 가져다주셔서 감사합니다. 안전운행 하세요.,5,False,배달기사님
1400,1400,2021-03-16 04:00:42,,여러가지 사용해봤고 b사 사용하고 있었는데 쿠팡이츠로 갈아타길 잘했어요,5,False,최고의 배달 앱
1401,1401,2022-06-12 04:27:09,,"2-3키로 떨어지면 무조건 지연되나보네요
어제 배달시킨거 1시간 지연되고..
오늘 점심 배달시킨건 지금 저녁약속있는데 음식점 조리 완료 표시 지난지 한시간이 지나도 배달파트너 배정조차 안되있어요.
고객센터는 아무리 기다려도 안받고 너무 난감",1,False,단거리 배달은 빠른데
1402,1402,2022-02-26 09:13:02,,상담사들이 너무 불쌍함. 논리적으로 화 안내고 얘기하는데 할말없어서 어쩌지 어쩌지 반복. 할수있는게 천원짜리 쿠폰 주는게 다임. 쿠팡이츠에서 천만원 이상 썼는데 다시 게르만족으로 갑니다. 게르만족을 믿으세요 여러분,1,False,배달 지연 답없음
1403,1403,2021-06-19 10:52:07,,"사실 배민이나 요기요는 리뷰이벤트도 있고 쿠폰 할인도 있는데 빨리 먹고 싶어서 굳이 쿠팡에서 치타배달로 주문했는데 배달 시간 계속 늘어나고, 처음 주문할 때 안내된 배달 시간의 두배 가량이 걸렸네요. 황당해서 상담 전화 했더니 치타 배달 시간은 배달 완료 시간이 아니라 메뉴 준비 시간이고 라이더 배달 시간은 따로라는 황당한 답에 할말이 없네요 배민 요기요도 익스프레스 배달 나온 마당에 굳이 쿠팡 쓸 이유가 없는듯하네요 앱 삭제합니다",1,False,치타배달 시간이 배달 완료 시간이 아니라 메뉴 준비 시간이라니 황당하네요
1404,1404,2021-03-20 09:55:27,,"너무 좋아서 잘 쓰고 있었는데
갑자기 배달 받던 매장 다 주문 불가 위치라고 뜨고
이유도 모르고 고객센터 통화해 봐도 언제까지 이런 상태인지 알 수도 없다고 하고 무작정 기다리라네여
무슨 이런 경우가?",1,False,처음에만 신세계
1405,1405,2021-03-08 03:53:02,,"앱 화면이 잘 정돈되어서 보기 편하고
무엇보다 배달 현황을 알 수 있어서 좋습니다",5,False,배달앱 중 최고
1406,1406,2021-03-01 09:44:41,,"바로 결제 말고 만나서 결제 하기도 만들어주세요 
회사에서 야시 시킬때 법카 아녀서 곤란 하더라구요^^",5,False,결제관련
1407,1407,2020-12-14 10:23:58,,최고예요 ㅋㅋㅋㅋㅋㅋㅋㅋ진짜류 15분만에 배달 실화 ....? 이제부터 쿠팡이츠만 씁니다,5,False,미쳤어요 너무좋아요
1408,1408,2022-02-07 13:00:38,,"귀차니즘 만렙인 저로써는 리뷰 작성하는건 하지도 않지만오늘 처음 앱 다운받고 너무 놀래서 리뷰 작성해 봅니다.
평상시 쿠팡을 아주 애용하긴하지만 쿠팡 배달어플은
있는지도 몰랐습니다. 회사에서 쿠폰으로 공짜로 시켜
먹는다는 말에 호다닥 다운받고 퇴근후 시켰는데 진짜 
공짜로 왔네요?? 이러면 남는게 있나요? 타 업체에서는
정해진 금액에 주문을 넣어야 가격할인 적용하는 쿠폰인데
심지어 그 쿠폰은 배달비 할인하기 바뻤으며 
심지어 배달비도 높아서 있으나 마나한 쿠폰에 
이건 칼만 안들었지 날강도나 다름 없었는데 저로써는 쿠팡이츠 진심으로 맘에 들었습니다. 
저렴한 배달비/확실한 혜자 할인 쿠폰/실시간 배달 위치 공유/빠른 배달/통 큰 이벤트/ 등등
물론 다른 어플들에 비해 쿠팡이츠는 약간 중구난방? 같은
느낌이 있지만 그런거 눈에 들어오지도 않습니다.
지금처럼만 계속 간다면 조만간 빠른 시일내에 지각변동 크게 올것 같네요!",5,False,혜자다!!!김혜자!!
1409,1409,2020-12-12 02:32:45,,주문 주소지를 잘못넣어서 잘못된 주소지에 갔는데 음식집에 전화해도 쿠팡이츠 배달원한테 전달하고나서는 우리소관이 아니다 라는 말씀하시고 쿠팡이츠에서는 어쩔수 없다고 확인이 안된다그러고.. 죄송하지만 배송비 추가로 드리고 다른 배송지로 보내준다던지 하는 다른 선택지는 앖는건가요?  배송지 잘못 기입하면 음식은 끝나는건가요?? 배달아저씨가 드시는건가요;;; 당황스럽네요;;;;;;,1,False,배송지 잘못 입력하면 끝장
1410,1410,2020-11-27 03:12:09,,낮 시간대만 되면 대부분의 식당이 현재 위치에서 주문 불가가 뜨면서 주문을 못하는 오류가 발생하는데 개선해주셨면 좋겠습니다,3,False,잘 쓰고 있는데 낮 시간만 되면 오류가 나네요
1411,1411,2020-08-12 06:05:43,,"서울 친구네 갔을때 배달이 빨라서 배민안쓰는 이유를 알았는데 인천은 아직도 안되네요ㅠㅠ 
인천도 되면 바로 다른 앱 삭제각인뎅...
아쉽따",3,False,인천엔 언제쯤 들어오려는지요..
1412,1412,2022-03-14 11:00:37,,"포장주문 배달주문 변경으로 인해 매장에서는 쿠팡이츠에 전화 하라고 하는데
상담 전화 안되면 소비자는 어디서 얘기하죠?
계속 통화량 많다고 전화가 끊키고 아예 되지 않습니다. 언제쯤 통화를 할 수 있죠?",1,False,상담 전화가 안됨
1413,1413,2021-12-09 13:17:31,,최근부터 이용하기 시작했는데 너무 좋은것 같습니다,5,False,너무 좋은것같아요
1414,1414,2022-02-01 11:29:50,,전화를 안받음ㅡㅡ 2시간 20분만에 배달해주길래ㅜ환불해달라거 전화를 1시간 넘게해도 전화를 절대 안받음 이럴꺼면 고객센터가 왜 있는거임 아이없네 자기들 마음대로 전화받을꺼면 고객센터 하지를 말던가 열받아 미침,1,False,고객센터 진짜 최악
1415,1415,2021-09-28 16:15:51,,주문 하고 음식 픽업 알림 뜨자마자 배달완료 됬다고 뜨는데 전화와서는 배달원이 안잡혔다고 배달 못온다고 환불을 시켜준다네요 2시간이나 기다렸는데 미리 전화해서 포장이라도 할수있냐고 물어나보던가 그것도 안해주고 배고픈 상태로 배민으로 다시 주문합니다,1,False,별로에요
1416,1416,2021-07-24 10:09:34,,"무료배달 이라면서 만원~5만원까지 배달비 4000
5만원 이상 무료배달이 어떻게 무료배달입니까
배달의 민족이랑 그냥 똑같아요ㅋㅋㅋ
저런거를 규제해서 소비자가 타 앱보다 더 편리하고 정확하다고 느끼지 않으면 왜 똑같은 배민앱 놔두고 이거를 쓸까요?",1,False,사기좀 치지마세요
1417,1417,2021-07-04 05:23:05,,"배달 이따위로하는데 뭔 배달어플을 한다고 지랄임?
개나소나배달시키고 제대로 안되면 나몰라라 받는사람에게 쓰레기버리고가고 시킨사람은 돈쓰고 시간날리는 ㅋㅋㅋ 평생 쿠폰어그로끌고 평생광고해봐라 이따위로 장사해서 밥벌어먹고 살겠는가 대행돈아까워서 이따위로하냐?ㅋㅋㅋㅋㅋ",1,False,별1점도 아까움
1418,1418,2021-03-13 10:12:56,,잘 쓰고 있었는데 갑자기 몇분전까지만 해도 주문 가능하던 가게들이 알수없는 에러로 현재 위치에서 주문 불가하다고 뜨네요... 껐다도 켜보고 지웠다 다시 깔아봤는데 계속 이러네요 매장 측은 다른 쿠팡 주문들은 들어온다고 하시고... 고객센터도 전화해봤는데 기술적 문제라 도움 주실 수 없다고 하시고... 무슨 일이죠,1,False,현재 위치에서 주문 불가
1419,1419,2021-03-10 02:34:48,,"알 수 없는 오류가 발생했습니다. 
해당 문구가 어플 키기만 하면 계속 저렇게나오네요, 음식점을 검색할 수도 없이 그냥 먹통이라 업데이트도 해보고 핸드폰 재부팅도 해봐도 소용없네요. 재설치도 무쓸모네요.",1,False,알 수 없는 오류가 발생했습니다.
1420,1420,2021-02-17 07:45:32,,쿠팡이츠는 주문자 한집만이라는 특성을 잘~ 고려했네요! 만족합니다! 음식점들도 만족이구요^^,5,False,선택 잘했네요^^
1421,1421,2020-08-17 05:26:46,,그동안 분당은 쿠팡이츠언제 되나 기다린 1인입니다@역시 빠르고 친절하네요^^,5,False,"신속,친절"
1422,1422,2021-01-03 10:16:06,,배달완료떠서 집앞에 보면 없음ㅋㅋ이게 한번이 아니고 두번째인데 배고픈데 계속 기다리고;;; 죄송하다고 주는 쿠폰도 천원짜리ㅋㅋ내가 받는 스트레스랑 배고픔을 천원으로 바꾸는게 짜증남 진짜....다른 배달앱 많이써봤는데 쿠팡이츠에서만 겪어봅니다ㅋㅋ배달 오래걸리는거보다 더 빡쳐요,1,False,배달원 관리 좀 하세요
1423,1423,2021-12-01 11:41:25,,저는 주말빼고 매일 주문하는데요 근데 일시적으로 주문불가가뜨는 몇몇 가게가 있는거는  왜그런거예요,5,False,오류
1424,1424,2020-02-24 05:20:13,,최소주문금액으로 주문하면 맨날 주문폭주로 거절해서 문의햇더니 대충확인하고 리뷰는 볼수도없게 해놨고 최악의앱인듯. 로그인은 왜 쿠팡통해서만 하게했는지 이해를 할수없고 만든사람 대가리 생선대가리인듯.  여러번썼엇지만 사후관리가 너무미흡해 이 시간 이후로는 절대 안쓸앱.,1,False,배달앱을 이렇게 병신처럼만들어놧네
1425,1425,2023-06-15 14:47:26,"{'id': 37200007, 'body': '안녕하세요, 쿠팡이츠 입니다.\r\n\r\n소중한 시간을 내어 의견 주셔서 감사합니다.\r\n\r\n\r\n\r\n추가로 문의사항이 있으실 경우 고객센터 [1670-9827]로 문의 주실 경우 확인 후 안내드릴 수 있도록 하겠습니다.\r\n\r\n앞으로도 많은 관심과 이용 부탁드립니다. 더욱 노력하는 쿠팡이츠가 되겠습니다.\r\n감사합니다. \r\n\r\n- 쿠팡이츠 드림 - ', 'modified': '2023-06-19T08:57:58Z'}","프렌치이즈별 할인혜택을 알려주려고 있는건가요? 
그냥 의미없는 광고 페이지인지 궁굼합니다",3,False,메뉴에 있는 프렌차이즈란기준이 뭔가요?
1426,1426,2023-02-15 09:31:40,"{'id': 34919650, 'body': '안녕하세요, 쿠팡이츠 입니다.\r\n \r\n먼저 쿠팡이츠 APP을 이용하시는 과정에 불편을 드리게 된 점 사과 말씀 드립니다. \r\n \r\nAPP 사용 시 개선이 필요한 점에 대하여 말씀하여 주신 고객님의 의견을 담당 부서로 공유하여 점검하며 보다 편리한 APP으로 이용하실 수 있도록 개선해 나가겠습니다.\r\n \r\n앞으로도 많은 관심 부탁 드립니다.\r\n \r\n감사합니다. \r\n \r\n- 쿠팡이츠 드림 -', 'modified': '2023-02-17T05:32:08Z'}","배달파트너한테 직접 연락하는 기능 좀 만들어주세요
배달중에 다른곳도 들렀다 오는거같은데 맨날 고객센터로만 되니 도움이안되네요",2,False,배달파트너
1427,1427,2022-09-08 10:55:46,"{'id': 29830764, 'body': '안녕하세요, 쿠팡이츠 입니다.\r\n\r\n쿠팡이츠를 통한 빠른 배달을 기대하시며 즐거운 식사를 준비하셨을텐데 배달 지연으로 인하여 고객님께 불편을 드리게 되어 대단히 송구합니다.\r\n\r\n말씀하여 주신 배달 지연이 발생된 원인에 대하여 담당부서와의 논의를 통해 보다 만족스러운 배달이 이루어질 수 있는 방향에 대해 고민하겠습니다. \r\n\r\n다시 한번 이용에 불편을 드려 죄송합니다. \r\n\r\n감사합니다.\r\n\r\n- 쿠팡이츠 드림 - ', 'modified': '2022-05-19T01:31:11Z'}","음식은 이미 나왔고, 라이더들이 배정받았다가 돈이 안되는지 취소한다는데 세상에나 배달 3시간 반 지연;;; 한 두번도 아니고 기가막힙니다… 배민으로 다시 이동할 예정
배민은 적어도 늦지는 않음;; 
결론) 쿠팡이츠 쓰지마세요",1,True,배달이 안와요~~
1428,1428,2022-07-29 03:34:33,,"쓰레기같음 20분 걸린다면서 1시간 넘게 걸려서 옴 전화해보니 배달기사 가 부족해 매칭이 안된다 함 
20분 걸린다고 써놓질 말든가 운영을 접던가 하세요 두번 연속 그러니 믿음이 안가 앱 사게 합니다",1,False,쓰레기
1429,1429,2022-03-19 01:45:28,,배달이 지연되거나 기사님이 집을 쉽게 찾을 수 있도록 연락처를 저장할수있게 해주세요,4,False,연락처 저장공간을 넣어주세요!!
1430,1430,2022-03-09 22:09:29,,기껏 골라서 주문 했더니 전부 다 취소하고 심지어 취소 없이 아예 주문은 안받아서 자동 취소 되는 가게도 있어요 ㅋㅋ 아니 한두번도 아니고 사람 갖고 노는건지 뭔지 진짜 열받아서 쿠팡이츠 못쓰겠네요,1,False,주문도 안받으면서 열어놓는 가게들 제재 할 수 없나요?
1431,1431,2022-01-19 04:57:23,,"고객센터 너무 전화를 안받네요
한시간 넘게 기다리다 안와서 주문가게로 전화드렸더니 배달요원이 배정이 안된다고 취소해달라고 하더군요 고객센터 한시간째 계속 전화중인데 연결이 안되요 두시간 넘게 스트레스받네여 기분 좋을 점심시간이 사라졌어요 ..... 전화좀요 제발",1,False,고객센터 너무 전화를 안받네요
1432,1432,2022-01-18 06:21:29,,주문기록 삭제가 어플내에 없어 고객센터로 문의를 했더니 탈퇴밖엔 답이 없다고 하네요? 추후에도 개선될 여지가 없다면 다른 배달 어플을 사용할 수 밖에 없을 듯 합니다. 이 부분에 대한 개선 여부 안내주시면 감사하겠습니다.,1,False,주문기록삭제
1433,1433,2021-02-11 15:04:24,,배* 보다 배달료도 저렴하고 음식점 퀄리티가 높은듯합니다 응원해요^^*,5,False,쿠팡이츠 좋아요
1434,1434,2021-07-26 06:35:24,,아니 처음부터 엄청 먼 곳에서 배달 잡아서 매장까지 가는 시간도 엄청 걸렸는데 심지어 그 매장 근처에서 10분 넘게 빙빙 돌다가 결국 취소ㅋㅋㅋㅌㅋㅋ 뭔 사람 놀리는 것도 아니고 시간도 두배로 걸려서 받았네요ㅎㅎ,1,False,배달 파트너 기준 좀 빡세게 잡아주세요
1435,1435,2021-04-11 07:30:35,,저 여기서 두번 주문했는데 두번 다 주문 실수 있었어요 ㅋㅋㅋㅋㅋ 진짜 개빡치는거 오늘도 꾸역꾸역 참음 사장님들이 주문표 보기 어려워하시는 듯 쿠팡이츠 문제 같으니 고쳐주십쇼~~,3,False,ㅋㅋ
1436,1436,2021-03-25 11:22:53,,정확히 7시2분주문 도착 8시8분 전문 배달원이 아니다 보니까 지리도 잘 모르고 ... 밥도 식어서 왔네요 그냥 원래 이용하던 어플이나 사용해야겠슴.. 첫주문이라 기대가 큰만큼 실망도...,1,False,광고도 그렇고 기대가 너무 컸나봄...
1437,1437,2021-02-19 11:28:18,,첫 주문으로 받는 쿠폰있는데 12월 31일 까지라서 아껴두고 있었는데 사용이 안되네요 그리고 집 근처로 잘못 기입돼있어서 같은 무료배달이라 조금만 더 오시면 된다고 부탁 드렸는데 배달비 더 달라고 하시네요 ...,1,False,쿠폰 쓴 적 없는데 사용이 안되네요
1438,1438,2020-12-02 11:27:55,,"같은 가게인데 쿠팡은 20분, 경쟁사는 90분ㅋㅋㅋㅋ 쿠팡이츠 덕분에 배달 음식 먹는 부담이 사라졌어요ㅠㅠ 쿠팡 짱짱임",5,False,쿠팡이츠 정말 칭찬해
1439,1439,2021-01-22 03:49:22,,"배달어플 여러개 써봤는데 기사가 배송 잘못하고 완료찍는 곳은 처음보네요.
매장에서는 쿠팡에 연락하라고 하고 쿠팡 상담원은 연결도 어렵고 간신히 연결했더니 배달원 연락이 다시 올거라더니 20분 넘어도 연락도 안 오네요.
이따위로 배달서비스 시작하다니 기가 찹니다.",1,False,별0개가 없어서 못 주네요.
1440,1440,2020-09-03 03:29:47,,"앱은 잘쓰고있는데 배달비없어서 들어가보면 소액주문비가 붙어있네요.........
이럴꺼면 걍 배달비 붙이세요",5,False,소액주문비랑 배달비랑 대체 무슨차이에요?
1441,1441,2020-08-28 19:23:01,,"최소주문, 배달비 없다고 리뷰달려서 다운받았는데 아니네요. 없는 매장도 넘 많고...괜히 다운받은듯",5,False,최소주문 배달비없다구
1442,1442,2020-03-23 16:44:56,,다른 어플보다 배달도 훨빠르고 배달비도안받고 실시간위치확인가능해서 짱이에여 업계1위가시길,5,False,최고에여
1443,1443,2019-08-21 06:07:12,,"제발 언어 선택 기능도 있으면 좋겠어요
휴대폰 자체가 영어인데 설정들어가도 언어 선택은 없어서 불편해요",5,False,진짜 다 좋아요 좋은데
1444,1444,2020-02-05 10:19:00,"{'id': 13870914, 'body': '고객님, 다운받으신 쿠폰이 보이지 않아 많이 당황하셨겠어요. 시스템 장애로 인하여 불편을 끼쳐드려서 정말 죄송합니다. 지금은 모든 것이 정상화 되어 있고 다른 쿠폰도 제공해 드리고 있으니 다시 한번 방문을 부탁드려도 될까요?', 'modified': '2020-03-05T09:31:49Z'}","황당
쿠폰을 뿌려놓고 회수하다니
진짜 웃기네요. 
다시는 쓰고 쿠팡이츠 보기도 싫네요 참나",1,False,쿠폰을 줬다가 회수한게 진짜 코미디네요 ㅋㅋㅋ
1445,1445,2020-01-01 06:38:14,,배달이 타 앱에 비해 압도적으로 빠르긴한데...갈수록 가격이 점점 오르네요 가게 메뉴 은근슬쩍 1000원씩 올리기+배달료 3000원붙이고 2000원 쿠폰 주는 식으로 하니까 배민이 더 쌀때가 많아요,3,False,갈수록 비싸짐
1446,1446,2023-05-02 05:00:34,"{'id': 36301362, 'body': '안녕하세요, 쿠팡이츠 입니다.\r\n\r\n쿠팡이츠는 한층 더 강화된 서비스를 제공하며, 원하는 음식을 언제 어디서든 빠르게 안전하게 배달함으로써 고객만족을 선사하기 위해 노력하고 있습니다. \r\n\r\n고객님의 소중한 응원을 발판 삼아 고객님들께서 원하는 가치를 고민하여 보답하겠습니다. \r\n\r\n앞으로도 많은 관심과 이용 부탁 드립니다. \r\n건강 조심하시고 매일 매일 행복하세요\r\n\r\n감사합니다. \r\n\r\n- 쿠팡이츠 드림 - ', 'modified': '2023-05-03T08:50:58Z'}",가끔 쿠폰사용이 어렵지만 쿠팡회원으로써 사용하고 있습니다,5,False,쿠팡이츠만 사용해요
1447,1447,2023-01-20 11:21:20,"{'id': 34469814, 'body': '안녕하세요, 쿠팡이츠 입니다.\r\n\r\n쿠팡이츠 이용에 불편이 있으셨다면 사과 말씀드립니다.\r\n\r\n현재 쿠팡이츠는 보다 나은 서비스를 제공 드리기 위해 노력하고 있으나 실제 고객님께 체감 상 느껴질 만한 개선이 이루어지지 못한 듯 하여 아쉽습니다. \r\n\r\n고객님께서 말씀해주시는 사항들에 대해서는 적극적으로 고민하여 점차 개선해나가는 모습으로 만족을 드릴 수 있도록 더욱 노력하겠습니다. 감사합니다. \r\n\r\n앞으로도 많은 관심 부탁 드립니다. \r\n건강 조심하시고 매일 매일 행복하세요\r\n\r\n감사합니다. \r\n\r\n- 쿠팡이츠 드림 - ', 'modified': '2023-01-25T05:07:46Z'}",목숨걸고 일하시는분들에 비해 단가가 너무 낮네요,5,False,쿠팡 기사님들 단가 올려주세요
1448,1448,2023-01-20 07:45:20,"{'id': 34469606, 'body': '안녕하세요, 쿠팡이츠 입니다.\r\n\r\n쿠팡이츠는 한 집 배달을 원칙으로 한층 더 강화된 서비스를 제공하며, 원하는 음식을 언제 어디서든 빠르게 안전하게 배달함으로써 놀라운 고객 경험을 선사하기 위해 노력하고 있습니다. \r\n\r\n고객님의 소중한 응원의 말씀에 힘입어 지치지 않고 고객님들께서 원하는 가치를 고민하고 연구하여 꼭 보답하겠습니다. \r\n\r\n앞으로도 많은 관심 부탁 드립니다. \r\n건강 조심하시고 매일 매일 행복하세요\r\n\r\n감사합니다. \r\n\r\n- 쿠팡이츠 드림 - ', 'modified': '2023-01-25T04:56:58Z'}",동생네 집에서 먹고 너무 멋있어서 집에와서 시켜먹었어요. 포장을 풀자마자 참기름 냄새가 좌르르 너무 맛있어요~,5,False,너무너무맛있어요.
1449,1449,2022-08-05 11:41:50,,너무 맛있게 잘먹었습니다. 정성스럽게 얼음포장까지 해주셔서 감사합니다,5,False,너무 맛있게 잘먹었습니다
1450,1450,2023-01-06 09:51:38,"{'id': 34158955, 'body': '안녕하세요 쿠팡이츠입니다.\r\n먼저 배달 지연으로 고객님께 불편 드린 점 사과 말씀드립니다.\r\n 고객님의 쿠팡이츠 사용에 항상 만족 드릴 수 있도록 노력하겠습니다.\r\n만약 해당 내용으로 도움이 필요하실 경우\r\n고객센터 [1670-9827]로 문의 주실 경우 확인 후 안내드릴 수 있도록 하겠습니다.\r\n감사합니다.', 'modified': '2023-01-09T02:43:00Z'}","배민1은 배송 지연되면 미안하다고 쿠폰도 주는데 쿠팡이츠는 지연이 되고 뭐고 미안한건 1도 없고 지연 될수있으니 알아서 기다리세요하고 끝임
어플 사용은 크게 불편한거 없지만 서비스가 거지같아요",1,False,배달이 거지같아요 배민한테 밀리는 이유임
1451,1451,2021-05-19 10:28:45,,배달도 빠르고 1배달이 원칙이라 음식도 안식고 너무 좋아요~~~!!! 쿠팡이츠 접하고 배민 잘 안쓰게되네용,5,False,너무좋아요
